Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
6444,South Tabor,45.501381,-122.593759,Tabor Bread,45.512165,-122.61056,Bakery
6445,South Tabor,45.501381,-122.593759,Pieper Cafe,45.489187,-122.595763,Coffee Shop
6446,South Tabor,45.501381,-122.593759,Black Bear Diner,45.49496,-122.57907,American Restaurant
6447,South Tabor,45.501381,-122.593759,Little Big Burger,45.504788,-122.62389,Burger Joint
6448,South Tabor,45.501381,-122.593759,Ruby Jewel Scoops,45.512086,-122.614067,Ice Cream Shop
6449,South Tabor,45.501381,-122.593759,Roscoe's,45.519245,-122.580338,Dive Bar
6450,South Tabor,45.501381,-122.593759,Hawthorne Hophouse,45.512446,-122.620035,Pub
6451,South Tabor,45.501381,-122.593759,COFFEE BEER,45.492826,-122.618811,Coffee Shop
6452,South Tabor,45.501381,-122.593759,New Seasons Market,45.512003,-122.620762,Grocery Store
6453,South Tabor,45.501381,-122.593759,Quarterworld Arcade,45.512259,-122.612775,Arcade
6454,South Tabor,45.501381,-122.593759,Tanker Bar,45.512071,-122.612491,Dive Bar
6455,South Tabor,45.501381,-122.593759,Ya Hala,45.519236,-122.581323,Middle Eastern Restaurant
6456,South Tabor,45.501381,-122.593759,Fujiyama Sushi,45.49261,-122.578368,Japanese Restaurant
6457,South Tabor,45.501381,-122.593759,Float On,45.511941,-122.615433,Spa
6458,South Tabor,45.501381,-122.593759,Mt Scott Community Center & Pool,45.482486,-122.588868,Gym
6459,South Tabor,45.501381,-122.593759,Pinolo Gelato,45.504843,-122.625353,Ice Cream Shop
6460,South Tabor,45.501381,-122.593759,Mt Scott Park,45.4813,-122.588019,Park
6461,South Tabor,45.501381,-122.593759,Common Grounds Coffeehouse,45.512161,-122.617851,Coffee Shop
6462,South Tabor,45.501381,-122.593759,Trinket,45.508236,-122.622946,Breakfast Spot
6463,South Tabor,45.501381,-122.593759,Vintage Cocktail Lounge,45.519217,-122.582183,Lounge
6464,Sunnyside,45.515774,-122.624528,The Tao of Tea,45.516381,-122.628919,Tea Room
6465,Sunnyside,45.515774,-122.624528,Powell’s Books on Hawthorne,45.512214,-122.625325,Bookstore
6466,Sunnyside,45.515774,-122.624528,Harlow,45.512031,-122.626143,Vegetarian / Vegan Restaurant
6467,Sunnyside,45.515774,-122.624528,The Waffle Window,45.51188,-122.626598,Breakfast Spot
6468,Sunnyside,45.515774,-122.624528,Bagdad Theater & Pub,45.512064,-122.625475,Indie Movie Theater
6469,Sunnyside,45.515774,-122.624528,Sweet Hereafter,45.516408,-122.630298,Cocktail Bar
6470,Sunnyside,45.515774,-122.624528,Tender Loving Empire,45.512089,-122.627771,Record Shop
6471,Sunnyside,45.515774,-122.624528,Laurelhurst Park,45.52094,-122.626202,Park
6472,Sunnyside,45.515774,-122.624528,Toadstool Cupcakes,45.512478,-122.627453,Cupcake Shop
6473,Sunnyside,45.515774,-122.624528,"Fried Egg, I'm In Love",45.512113,-122.628649,Food Truck
6474,Sunnyside,45.515774,-122.624528,Movie Madness Video,45.516416,-122.617294,Video Store
6475,Sunnyside,45.515774,-122.624528,Kids At Heart,45.512186,-122.628413,Toy / Game Store
6476,Sunnyside,45.515774,-122.624528,Never Coffee,45.516599,-122.618711,Coffee Shop
6477,Sunnyside,45.515774,-122.624528,Circa 33,45.516316,-122.629898,Cocktail Bar
6478,Sunnyside,45.515774,-122.624528,Portland Cider House,45.512043,-122.626017,Bar
6479,Sunnyside,45.515774,-122.624528,Stumptown Coffee Roasters,45.516355,-122.629691,Coffee Shop
6480,Sunnyside,45.515774,-122.624528,Suzette,45.516393,-122.63001,Restaurant
6481,Sunnyside,45.515774,-122.624528,Communion,45.512026,-122.627553,Clothing Store
6482,Sunnyside,45.515774,-122.624528,New Seasons Market,45.512003,-122.620762,Grocery Store
6483,Sunnyside,45.515774,-122.624528,KURE Juice Bar,45.51204,-122.616928,Juice Bar
6484,Sunnyside,45.515774,-122.624528,Hawthorne Hophouse,45.512446,-122.620035,Pub
6485,Sunnyside,45.515774,-122.624528,Belmont Station,45.519035,-122.615977,Beer Store
6486,Sunnyside,45.515774,-122.624528,Farmhouse Kitchen,45.511963,-122.629725,Thai Restaurant
6487,Sunnyside,45.515774,-122.624528,Ben & Jerry's,45.512156,-122.626675,Ice Cream Shop
6488,Sunnyside,45.515774,-122.624528,Viking Soul Food,45.516595,-122.618402,Scandinavian Restaurant
6489,Sunnyside,45.515774,-122.624528,Portland Pet Supply,45.512039,-122.618593,Pet Store
6490,Sunnyside,45.515774,-122.624528,Horse Brass Pub,45.516537,-122.615527,Pub
6491,Sunnyside,45.515774,-122.624528,¿Por Qué No?,45.512097,-122.614339,Taco Place
6492,Sunnyside,45.515774,-122.624528,Tōv,45.512191,-122.632541,Coffee Shop
6493,Sunnyside,45.515774,-122.624528,Matt’s BBQ Tacos,45.512123,-122.632335,BBQ Joint
6494,Sunnyside,45.515774,-122.624528,Growlers Hawthorne,45.512127,-122.629823,Beer Store
6495,Sunnyside,45.515774,-122.624528,Music Millennium,45.522679,-122.631996,Music Store
6496,Sunnyside,45.515774,-122.624528,Laurelhurst Market,45.5231,-122.631984,Steakhouse
6497,Sunnyside,45.515774,-122.624528,The Whole Bowl,45.51218,-122.616655,Vegetarian / Vegan Restaurant
6498,Sunnyside,45.515774,-122.624528,Zach's Shack,45.51211,-122.614832,Hot Dog Joint
6499,Sunnyside,45.515774,-122.624528,House Of Vintage,45.512306,-122.63073,Thrift / Vintage Store
6500,Sunnyside,45.515774,-122.624528,Nodoguro,45.516331,-122.636411,Japanese Restaurant
6501,Sunnyside,45.515774,-122.624528,El Cubo De Cuba,45.511974,-122.633593,Cuban Restaurant
6502,Sunnyside,45.515774,-122.624528,Portland Nursery,45.518891,-122.610853,Garden Center
6503,Sunnyside,45.515774,-122.624528,Apizza Scholls,45.512103,-122.613118,Pizza Place
6504,Sunnyside,45.515774,-122.624528,The Albina Press,45.511928,-122.611234,Coffee Shop
6505,Sunnyside,45.515774,-122.624528,Bamboo Sushi,45.520558,-122.637114,Sushi Restaurant
6506,Sunnyside,45.515774,-122.624528,Ken's Artisan Pizza,45.520686,-122.637174,Pizza Place
6507,Sunnyside,45.515774,-122.624528,East Side Deli,45.511932,-122.614525,Deli / Bodega
6508,Sunnyside,45.515774,-122.624528,Cheese & Crack Snack Shop,45.522482,-122.637317,American Restaurant
6509,Sunnyside,45.515774,-122.624528,Trinket,45.508236,-122.622946,Breakfast Spot
6510,Sunnyside,45.515774,-122.624528,Chiang Mai,45.512141,-122.632776,Thai Restaurant
6511,Sunnyside,45.515774,-122.624528,Salt & Straw,45.504803,-122.630465,Ice Cream Shop
6512,Sunnyside,45.515774,-122.624528,Laurelhurst Theater & Pub,45.523037,-122.637493,Indie Movie Theater
6513,Sunnyside,45.515774,-122.624528,Lauretta Jean's,45.504761,-122.629417,Bakery
6514,Sunnyside,45.515774,-122.624528,Coava Coffee,45.512163,-122.63854,Coffee Shop
6515,Sunnyside,45.515774,-122.624528,Ava Gene's,45.504893,-122.629799,Italian Restaurant
6516,Sunnyside,45.515774,-122.624528,Canteen,45.519291,-122.636846,Vegetarian / Vegan Restaurant
6517,Sunnyside,45.515774,-122.624528,PaaDee,45.522794,-122.637257,Thai Restaurant
6518,Sunnyside,45.515774,-122.624528,SE Wine Collective,45.505024,-122.627743,Wine Bar
6519,Sunnyside,45.515774,-122.624528,Lang Baan,45.522636,-122.63708,Thai Restaurant
6520,Sunnyside,45.515774,-122.624528,JaCiva's Bakery and Chocolatier,45.512101,-122.613419,Bakery
6521,Sunnyside,45.515774,-122.624528,Stumptown Coffee Roasters,45.505393,-122.615562,Coffee Shop
6522,Sunnyside,45.515774,-122.624528,Village Merchants,45.504906,-122.620704,Thrift / Vintage Store
6523,Sunnyside,45.515774,-122.624528,Fifty Licks,45.522839,-122.637317,Ice Cream Shop
6524,Sunnyside,45.515774,-122.624528,Rocking Frog Cafe,45.516555,-122.639807,Coffee Shop
6525,Sunnyside,45.515774,-122.624528,Common Grounds: Everett House,45.525136,-122.635404,Spa
6526,Sunnyside,45.515774,-122.624528,Pok Pok,45.50477,-122.632193,Thai Restaurant
6527,Sunnyside,45.515774,-122.624528,Baby Doll Pizza,45.519389,-122.6366,Pizza Place
6528,Sunnyside,45.515774,-122.624528,Güero,45.524405,-122.637132,Mexican Restaurant
6529,Sunnyside,45.515774,-122.624528,Cibo,45.504929,-122.627828,Pizza Place
6530,Sunnyside,45.515774,-122.624528,Townshend's Teahouse,45.504904,-122.627923,Tea Room
6531,Sunnyside,45.515774,-122.624528,Good Coffee,45.505403,-122.613271,Coffee Shop
6532,Sunnyside,45.515774,-122.624528,Bollywood Theater,45.504734,-122.634412,Indian Restaurant
6533,Sunnyside,45.515774,-122.624528,Little Big Burger,45.504788,-122.62389,Burger Joint
6534,Sunnyside,45.515774,-122.624528,Angel Face,45.523173,-122.637142,Cocktail Bar
6535,Sunnyside,45.515774,-122.624528,Imperial Bottle Shop & Taproom - Division,45.504728,-122.633758,Beer Store
6536,Sunnyside,45.515774,-122.624528,Pinolo Gelato,45.504843,-122.625353,Ice Cream Shop
6537,Sunnyside,45.515774,-122.624528,Navarre,45.523053,-122.637148,Spanish Restaurant
6538,Sunnyside,45.515774,-122.624528,Sapphire Hotel,45.511919,-122.611382,Cocktail Bar
6539,Sunnyside,45.515774,-122.624528,Tusk,45.522747,-122.640532,Middle Eastern Restaurant
6540,Sunnyside,45.515774,-122.624528,Stammtisch,45.525831,-122.637331,German Restaurant
6541,Sunnyside,45.515774,-122.624528,Kim Jong Grillin',45.505261,-122.614774,Food Truck
6542,Sunnyside,45.515774,-122.624528,Little Beast Brewing Beer Garden,45.504669,-122.629251,Brewery
6543,Sunnyside,45.515774,-122.624528,Sessionable,45.504745,-122.626325,Beer Bar
6544,Sunnyside,45.515774,-122.624528,Dapper & Wise - Division,45.504616,-122.63285,Coffee Shop
6545,Sunnyside,45.515774,-122.624528,Serra,45.516582,-122.639616,Marijuana Dispensary
6546,Sunnyside,45.515774,-122.624528,Screen Door,45.522967,-122.641606,Southern / Soul Food Restaurant
6547,Sunnyside,45.515774,-122.624528,City State Diner and Bakery,45.524009,-122.637178,Diner
6548,Sunnyside,45.515774,-122.624528,Jam on Hawthorne,45.512229,-122.642711,Breakfast Spot
6549,Sunnyside,45.515774,-122.624528,Crema Bakery and Cafe,45.522242,-122.637039,Coffee Shop
6550,Sunnyside,45.515774,-122.624528,Loprinzi's Gym,45.505258,-122.62025,Gym
6551,Sunnyside,45.515774,-122.624528,Excalibur Comics,45.51185,-122.640657,Comic Shop
6552,Sunnyside,45.515774,-122.624528,Petite Provence,45.505256,-122.612428,Bakery
6553,Sunnyside,45.515774,-122.624528,The Goose,45.522249,-122.637436,Mexican Restaurant
6554,Sunnyside,45.515774,-122.624528,Little t American Baker,45.504691,-122.639467,Bakery
6555,Sunnyside,45.515774,-122.624528,Meat for Cats & Dogs,45.522762,-122.642725,Pet Store
6556,Sunnyside,45.515774,-122.624528,Pambiche,45.526488,-122.636915,Cuban Restaurant
6557,Sunnyside,45.515774,-122.624528,Beulahland Coffee & Alehouse,45.523839,-122.63713,Bar
6558,Sunnyside,45.515774,-122.624528,Whiskey Soda Lounge,45.504879,-122.632807,Whisky Bar
6559,Sunnyside,45.515774,-122.624528,Han Oak,45.526791,-122.641908,Korean Restaurant
6560,Sunnyside,45.515774,-122.624528,Hollywood Beverage,45.530484,-122.633483,Liquor Store
6561,Sunnyside,45.515774,-122.624528,Pad Thai Kitchen,45.516569,-122.64225,Thai Restaurant
6562,Sunnyside,45.515774,-122.624528,Paydirt,45.529139,-122.638001,Bar
6563,Sunnyside,45.515774,-122.624528,Ate-Oh-Ate,45.522732,-122.640401,Hawaiian Restaurant
6564,Woodstock,45.480705,-122.614549,Cloud City Ice Cream,45.479309,-122.616059,Ice Cream Shop
6565,Woodstock,45.480705,-122.614549,Double Mountain Brewery & Taproom,45.478999,-122.617663,Brewery
6566,Woodstock,45.480705,-122.614549,Otto's Sausage Kitchen,45.47913,-122.619754,Hot Dog Joint
6567,Woodstock,45.480705,-122.614549,Woodstock Park,45.483208,-122.613189,Park
6568,Woodstock,45.480705,-122.614549,Proper Pint Taproom,45.479357,-122.608907,Beer Bar
6569,Woodstock,45.480705,-122.614549,Nudi Noodle Place,45.479096,-122.618196,Asian Restaurant
6570,Woodstock,45.480705,-122.614549,Lutz Tavern,45.479277,-122.614748,Dive Bar
6571,Woodstock,45.480705,-122.614549,New Seasons Market,45.479056,-122.61612,Grocery Store
6572,Woodstock,45.480705,-122.614549,Grand Central Baking Company,45.479168,-122.617098,Bakery
6573,Woodstock,45.480705,-122.614549,Toast,45.484945,-122.608707,Breakfast Spot
6574,Woodstock,45.480705,-122.614549,Dick's Primal Burger,45.479289,-122.612236,Burger Joint
6575,Woodstock,45.480705,-122.614549,Trader Joe's,45.488887,-122.623439,Grocery Store
6576,Woodstock,45.480705,-122.614549,Princess Nail Salon,45.490439,-122.622911,Nail Salon
6577,Woodstock,45.480705,-122.614549,Portland Fish Market,45.478986,-122.617399,Fish Market
6578,Woodstock,45.480705,-122.614549,El Gallo Taqueria,45.479061,-122.61287,Mexican Restaurant
6579,Woodstock,45.480705,-122.614549,Ate-Oh-Ate,45.479084,-122.608612,Hawaiian Restaurant
6580,Woodstock,45.480705,-122.614549,Pizza Roma,45.47936,-122.614122,Pizza Place
6581,Woodstock,45.480705,-122.614549,Woodstock Wine and Deli,45.479112,-122.620941,Wine Bar
6582,Woodstock,45.480705,-122.614549,Crystal Springs Rhododendron Garden,45.479884,-122.63548,Garden
6583,Woodstock,45.480705,-122.614549,Berkeley Park,45.472818,-122.623787,Park
6584,Woodstock,45.480705,-122.614549,Tom Yum,45.479464,-122.617907,Thai Restaurant
6585,Woodstock,45.480705,-122.614549,Off the Griddle,45.488793,-122.595278,Vegetarian / Vegan Restaurant
6586,Woodstock,45.480705,-122.614549,Assembly Brewing,45.491069,-122.600453,Brewery
6587,Woodstock,45.480705,-122.614549,COFFEE BEER,45.492826,-122.618811,Coffee Shop
6588,Woodstock,45.480705,-122.614549,Small Pharoah's food cart,45.479075,-122.61287,Food Truck
6589,Woodstock,45.480705,-122.614549,Red Castle Games,45.489511,-122.596738,Toy / Game Store
6590,Woodstock,45.480705,-122.614549,N.W.I.P.A.,45.489708,-122.597109,Pub
6591,Woodstock,45.480705,-122.614549,Dutch Bros. Coffee,45.488261,-122.593969,Coffee Shop
6592,Woodstock,45.480705,-122.614549,The Egg Carton,45.495948,-122.608791,Breakfast Spot
6593,Woodstock,45.480705,-122.614549,Nayar Taqueria,45.492463,-122.602204,Mexican Restaurant
6594,Woodstock,45.480705,-122.614549,Delta Cafe,45.479281,-122.615195,Southern / Soul Food Restaurant
6595,Woodstock,45.480705,-122.614549,Gladstone Street Pizza,45.493458,-122.623446,Pizza Place
6596,Woodstock,45.480705,-122.614549,Arleta Library Bakery Cafe,45.482747,-122.589154,Diner
6597,Woodstock,45.480705,-122.614549,Gladstone Street Pub,45.493467,-122.623762,Pub
6598,Woodstock,45.480705,-122.614549,Mehri's Bakery & Deli,45.472733,-122.610072,Bakery
6599,Woodstock,45.480705,-122.614549,An Xuyen Bakery,45.495125,-122.607343,Bakery
6600,Woodstock,45.480705,-122.614549,Woodstock Farmers Market,45.478741,-122.615002,Flea Market
6601,Woodstock,45.480705,-122.614549,Laughing Planet Café,45.479046,-122.620235,Vegetarian / Vegan Restaurant
6602,Woodstock,45.480705,-122.614549,Henry Higgins Boiled Bagels,45.489389,-122.596492,Bagel Shop
6603,Woodstock,45.480705,-122.614549,Starbucks,45.480047,-122.61615,Coffee Shop
6604,Woodstock,45.480705,-122.614549,Gigantic Brewing Company,45.48506,-122.639577,Brewery
6605,Woodstock,45.480705,-122.614549,Bar Maven,45.490757,-122.599098,Bar
6606,Woodstock,45.480705,-122.614549,Midpoint Food & Drink,45.497163,-122.608842,American Restaurant
6607,Woodstock,45.480705,-122.614549,Devils Point,45.495368,-122.608122,Strip Club
6608,Woodstock,45.480705,-122.614549,Portland Mercado,45.486165,-122.588785,Street Food Gathering
6609,Woodstock,45.480705,-122.614549,Slingshot Lounge,45.493788,-122.60555,Lounge
6610,Woodstock,45.480705,-122.614549,Chicken Coop,45.496102,-122.608876,Food Truck
6611,Woodstock,45.480705,-122.614549,Road Runner BBQ,45.495661,-122.608507,Food Truck
6612,Woodstock,45.480705,-122.614549,Reed College - Canyon,45.484241,-122.629714,Scenic Lookout
6613,Woodstock,45.480705,-122.614549,Bai Mint Thai,45.479093,-122.617203,Thai Restaurant
6614,Woodstock,45.480705,-122.614549,C Bar,45.493298,-122.635804,Cocktail Bar
6615,Woodstock,45.480705,-122.614549,Naomi's Organic Farm Supply,45.496496,-122.62903,Miscellaneous Shop
6616,Woodstock,45.480705,-122.614549,Yolk,45.479082,-122.612889,Breakfast Spot
6617,Woodstock,45.480705,-122.614549,U.S. Bank ATM,45.479491,-122.613896,ATM
6618,Woodstock,45.480705,-122.614549,Subway,45.479598,-122.616194,Sandwich Place
6619,Woodstock,45.480705,-122.614549,Rocio's,45.493254,-122.63633,Mexican Restaurant
6620,Woodstock,45.480705,-122.614549,Hopworks Urban Brewery,45.496928,-122.634908,Brewery
6621,Woodstock,45.480705,-122.614549,Rose VL Deli,45.497211,-122.59671,Vietnamese Restaurant
6622,Woodstock,45.480705,-122.614549,I've Been Framed,45.496983,-122.611408,Arts & Crafts Store
6623,Woodstock,45.480705,-122.614549,Papaccinos Coffeehouse Woodstock,45.479352,-122.617049,Café
6624,Woodstock,45.480705,-122.614549,Mt Scott Park,45.4813,-122.588019,Park
6625,Woodstock,45.480705,-122.614549,Steakadelphia,45.4976,-122.60206,Sandwich Place
6626,Woodstock,45.480705,-122.614549,Berry Good,45.482731,-122.637552,Farmers Market
6627,Woodstock,45.480705,-122.614549,Mt Scott Community Center & Pool,45.482486,-122.588868,Gym
6628,Woodstock,45.480705,-122.614549,Yoko's,45.493323,-122.635981,Japanese Restaurant
6629,Woodstock,45.480705,-122.614549,Saint Pizza Lounge,45.493426,-122.623427,Pizza Place
6630,Woodstock,45.480705,-122.614549,Natural Grocers,45.498051,-122.620813,Organic Grocery
6631,Woodstock,45.480705,-122.614549,BridgeCity Pizza,45.478909,-122.607154,Pizza Place
6632,Woodstock,45.480705,-122.614549,Lay Low,45.497647,-122.601037,Dive Bar
6633,Woodstock,45.480705,-122.614549,Goodwill Woodstock,45.478027,-122.608984,Thrift / Vintage Store
6634,Woodstock,45.480705,-122.614549,Powell's Seafood Restaurant,45.497545,-122.594915,Chinese Restaurant
6635,Woodstock,45.480705,-122.614549,Tango Berretin,45.490303,-122.598307,Dance Studio
6636,Woodstock,45.480705,-122.614549,Qué Bacano!,45.486162,-122.588726,South American Restaurant
6637,Woodstock,45.480705,-122.614549,Bar Carlo,45.489475,-122.596195,Tea Room
6638,Woodstock,45.480705,-122.614549,Westmoreland Park,45.468618,-122.640896,Park
6639,Woodstock,45.480705,-122.614549,Marigold Coffee,45.490507,-122.637238,Coffee Shop
6640,Woodstock,45.480705,-122.614549,Chase Bank,45.479006,-122.614168,Bank
6641,Woodstock,45.480705,-122.614549,Eastmoreland Golf Course,45.475183,-122.639236,Golf Course
6642,Woodstock,45.480705,-122.614549,Taqueria Los Gorditos,45.498045,-122.611154,Mexican Restaurant
6643,Woodstock,45.480705,-122.614549,Pieper Cafe,45.489187,-122.595763,Coffee Shop
6644,Woodstock,45.480705,-122.614549,7-Eleven,45.478991,-122.609026,Convenience Store
6645,Woodstock,45.480705,-122.614549,SuperDeluxe,45.497705,-122.611208,Burger Joint
6646,Woodstock,45.480705,-122.614549,Hip Chicks Do Wine,45.489943,-122.642492,Winery
6647,Woodstock,45.480705,-122.614549,Creston Park,45.495949,-122.618331,Park
6648,Woodstock,45.480705,-122.614549,Siri Thai,45.497323,-122.608235,Thai Restaurant
6649,Woodstock,45.480705,-122.614549,Unleashed by Petco,45.496927,-122.623303,Pet Store
6650,Woodstock,45.480705,-122.614549,Foster Burger,45.495158,-122.607633,Burger Joint
6651,Woodstock,45.480705,-122.614549,The Lodge Bar & Grill,45.497698,-122.595504,Bar
6652,Woodstock,45.480705,-122.614549,Bi-Mart,45.480096,-122.618023,Department Store
6653,Woodstock,45.480705,-122.614549,Tecos,45.497336,-122.619067,Mexican Restaurant
6654,Woodstock,45.480705,-122.614549,Dollar Tree,45.48805,-122.593404,Discount Store
6655,Woodstock,45.480705,-122.614549,Plaid Pantry,45.493551,-122.622348,Convenience Store
6656,Woodstock,45.480705,-122.614549,Papa Murphy's,45.47947,-122.61712,Pizza Place
6657,Woodstock,45.480705,-122.614549,Wise Buy Market,45.493504,-122.623222,Convenience Store
6658,Woodstock,45.480705,-122.614549,Carts on Foster,45.495848,-122.608795,Food Court
6659,Woodstock,45.480705,-122.614549,La Bamba,45.497354,-122.612348,Mexican Restaurant
6660,Woodstock,45.480705,-122.614549,KeyBank ATM,45.47879,-122.61493,ATM
6661,Woodstock,45.480705,-122.614549,Kenilworth Coffee House,45.493505,-122.624401,Coffee Shop
6662,Woodstock,45.480705,-122.614549,Vogue Nails On Woodstock,45.479344,-122.613308,Spa
6663,Woodstock,45.480705,-122.614549,Les Schwab Tire Center,45.498013,-122.620221,Automotive Shop
6664,Argay,45.55283,-122.523204,Honey Jar Cafe,45.553917,-122.520446,Thai Restaurant
6665,Argay,45.55283,-122.523204,Sa Bai Thai Cuisine,45.554839,-122.52785,Thai Restaurant
6666,Argay,45.55283,-122.523204,Costco Wholesale,45.559434,-122.524669,Warehouse Store
6667,Argay,45.55283,-122.523204,Level Beer,45.560525,-122.510738,Brewery
6668,Argay,45.55283,-122.523204,Bistro 23,45.563411,-122.534848,Café
6669,Argay,45.55283,-122.523204,The Wooden Chicken,45.556191,-122.533578,Bar
6670,Argay,45.55283,-122.523204,Grant's Philly Cheesesteak,45.551161,-122.504108,Sandwich Place
6671,Argay,45.55283,-122.523204,Danner Factory Store,45.567804,-122.537099,Shoe Store
6672,Argay,45.55283,-122.523204,El Taco Yucateco,45.555394,-122.528115,Mexican Restaurant
6673,Argay,45.55283,-122.523204,Knott Park,45.545105,-122.540353,Park
6674,Argay,45.55283,-122.523204,MOD Pizza,45.534024,-122.53641,Pizza Place
6675,Argay,45.55283,-122.523204,Plaid Pantry,45.553672,-122.519932,Convenience Store
6676,Argay,45.55283,-122.523204,Sidelines,45.566379,-122.538139,American Restaurant
6677,Argay,45.55283,-122.523204,Glendoveer Trail,45.533111,-122.509326,Trail
6678,Argay,45.55283,-122.523204,El Sombrero,45.558352,-122.551121,Mexican Restaurant
6679,Argay,45.55283,-122.523204,Jimmy John's,45.564651,-122.532535,Sandwich Place
6680,Argay,45.55283,-122.523204,Goodwill,45.533238,-122.536212,Thrift / Vintage Store
6681,Argay,45.55283,-122.523204,The Red Apple Bar And Grill,45.549456,-122.496819,Bar
6682,Argay,45.55283,-122.523204,Planet Fitness,45.534632,-122.535759,Gym
6683,Argay,45.55283,-122.523204,U.S. Bank ATM,45.55292,-122.536595,ATM
6684,Argay,45.55283,-122.523204,Les Schwab Tire Center,45.55856,-122.53925,Automotive Shop
6685,Argay,45.55283,-122.523204,7-Eleven,45.553442,-122.536676,Convenience Store
6686,Argay,45.55283,-122.523204,Starbucks,45.533844,-122.53736,Coffee Shop
6687,Argay,45.55283,-122.523204,WinCo Foods,45.536576,-122.536078,Supermarket
6688,Argay,45.55283,-122.523204,Candlewood Suites Portland-Airport,45.567912,-122.546636,Hotel
6689,Argay,45.55283,-122.523204,Subway,45.535504,-122.537239,Sandwich Place
6690,Argay,45.55283,-122.523204,Grocery Outlet,45.558836,-122.552278,Grocery Store
6691,Argay,45.55283,-122.523204,Shari's Cafe and Pies,45.536024,-122.537349,American Restaurant
6692,Argay,45.55283,-122.523204,Uncle Vinny's,45.556356,-122.534231,Pizza Place
6693,Argay,45.55283,-122.523204,Good World Chinese Restaurant & Lounge,45.558771,-122.552037,Chinese Restaurant
6694,Argay,45.55283,-122.523204,Starbucks,45.564679,-122.533753,Coffee Shop
6695,Argay,45.55283,-122.523204,Subway,45.549487,-122.497255,Sandwich Place
6696,Argay,45.55283,-122.523204,Perfect Cup Espresso,45.534122,-122.538781,Coffee Shop
6697,Argay,45.55283,-122.523204,Panda Express,45.533304,-122.537434,Chinese Restaurant
6698,Argay,45.55283,-122.523204,Subway,45.559197,-122.553328,Sandwich Place
6699,Argay,45.55283,-122.523204,El Tapatio,45.558376,-122.551057,Mexican Restaurant
6700,Argay,45.55283,-122.523204,Wells Fargo,45.534731,-122.53732,Bank
6701,Argay,45.55283,-122.523204,Dollar Tree,45.534754,-122.536475,Discount Store
6702,Argay,45.55283,-122.523204,Dollar Tree,45.558695,-122.552525,Discount Store
6703,Argay,45.55283,-122.523204,Arby's,45.533828,-122.538958,Fast Food Restaurant
6704,Argay,45.55283,-122.523204,ampm,45.533254,-122.538117,Convenience Store
6705,Centennial,45.505595,-122.499711,Fortune Star Lounge,45.504113,-122.499335,Bar
6706,Centennial,45.505595,-122.499711,Regal Cinemas Division Street 13,45.50581,-122.492422,Movie Theater
6707,Centennial,45.505595,-122.499711,Powell Butte Nature Park,45.490542,-122.497664,Park
6708,Centennial,45.505595,-122.499711,Les Schwab Tire Center,45.504263,-122.491296,Automotive Shop
6709,Centennial,45.505595,-122.499711,Dutch Bros. Coffee,45.503707,-122.522882,Coffee Shop
6710,Centennial,45.505595,-122.499711,Dutch Bros. Coffee,45.504358,-122.484469,Coffee Shop
6711,Centennial,45.505595,-122.499711,Supermercados Mexico,45.504242,-122.483703,Grocery Store
6712,Centennial,45.505595,-122.499711,Chai Thai,45.519241,-122.518902,Thai Restaurant
6713,Centennial,45.505595,-122.499711,Dutch Bros. Coffee,45.518969,-122.49608,Coffee Shop
6714,Centennial,45.505595,-122.499711,Burgerville,45.504737,-122.49631,Burger Joint
6715,Centennial,45.505595,-122.499711,Grower's Outlet,45.52656,-122.496758,Farmers Market
6716,Centennial,45.505595,-122.499711,Caffeinated Culture,45.505191,-122.47605,Coffee Shop
6717,Centennial,45.505595,-122.499711,U.S. Bank ATM,45.504039,-122.49802,ATM
6718,Centennial,45.505595,-122.499711,Black Rock Coffee Bar,45.506362,-122.475379,Coffee Shop
6719,Centennial,45.505595,-122.499711,Dairy Queen,45.505045,-122.484276,Fast Food Restaurant
6720,Centennial,45.505595,-122.499711,Franz Bakery Outlet,45.51898,-122.514075,Bakery
6721,Centennial,45.505595,-122.499711,Tortilleria Y Tienda,45.526894,-122.495485,Grocery Store
6722,Centennial,45.505595,-122.499711,Subway,45.505552,-122.494192,Sandwich Place
6723,Centennial,45.505595,-122.499711,Ross Dress for Less,45.505659,-122.49614,Clothing Store
6724,Centennial,45.505595,-122.499711,Planet Fitness,45.50562,-122.474709,Gym / Fitness Center
6725,Centennial,45.505595,-122.499711,Cleary's Sports Bar,45.52072,-122.476878,Bar
6726,Centennial,45.505595,-122.499711,McMenamins Highland Pub & Brewery,45.491455,-122.475864,Bar
6727,Centennial,45.505595,-122.499711,Guiseppe's Italian Restaurant,45.519405,-122.478272,Italian Restaurant
6728,Centennial,45.505595,-122.499711,Enterprise Rent-A-Car,45.504234,-122.487329,Rental Car Location
6729,Centennial,45.505595,-122.499711,Chase Bank,45.503024,-122.511978,Bank
6730,Centennial,45.505595,-122.499711,Lee's Garden,45.504338,-122.473874,Chinese Restaurant
6731,Centennial,45.505595,-122.499711,Tienda La Tapatia,45.518325,-122.47423,Deli / Bodega
6732,Centennial,45.505595,-122.499711,Rite Aid,45.506079,-122.494375,Pharmacy
6733,Centennial,45.505595,-122.499711,Bi-Mart,45.491856,-122.487894,Grocery Store
