Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
3814,Walker Homes,35.119565,-90.043158,Four Way Grill,35.119688,-90.038778,Southern / Soul Food Restaurant
3815,Walker Homes,35.119565,-90.043158,Stax Museum of American Soul Music,35.115622,-90.031672,Museum
3816,Walker Homes,35.119565,-90.043158,Royal Studio,35.110992,-90.043513,Music Venue
3817,Walker Homes,35.119565,-90.043158,Loflin Yard,35.128128,-90.062124,New American Restaurant
3818,Walker Homes,35.119565,-90.043158,Central BBQ,35.133834,-90.057185,BBQ Joint
3819,Walker Homes,35.119565,-90.043158,National Civil Rights Museum,35.134546,-90.057553,Museum
3820,Walker Homes,35.119565,-90.043158,Memphis Farmers Market,35.132194,-90.060189,Farmers Market
3821,Walker Homes,35.119565,-90.043158,Lorraine Motel,35.13413,-90.057932,History Museum
3822,Walker Homes,35.119565,-90.043158,Coletta's Italian Restaurant,35.109408,-90.027085,Italian Restaurant
3823,Walker Homes,35.119565,-90.043158,Lunchbox Eats,35.1365,-90.049651,American Restaurant
3824,Walker Homes,35.119565,-90.043158,Earnestine and Hazel's,35.132932,-90.059072,Dive Bar
3825,Walker Homes,35.119565,-90.043158,Sun Studio,35.139168,-90.03773,Museum
3826,Walker Homes,35.119565,-90.043158,Rizzo's Diner,35.134032,-90.058747,Diner
3827,Walker Homes,35.119565,-90.043158,FedExForum,35.138489,-90.05114,Basketball Stadium
3828,Walker Homes,35.119565,-90.043158,Max's Sports Bar,35.132701,-90.05841,Sports Bar
3829,Walker Homes,35.119565,-90.043158,The Corkscrew,35.133556,-90.061127,Wine Shop
3830,Walker Homes,35.119565,-90.043158,Ghost River Brewing Co.,35.124953,-90.059363,Brewery
3831,Walker Homes,35.119565,-90.043158,South Main Arts District,35.135585,-90.056833,General Entertainment
3832,Walker Homes,35.119565,-90.043158,Havana Mix,35.140312,-90.051078,Smoke Shop
3833,Walker Homes,35.119565,-90.043158,Gus’s World Famous Hot & Spicy Fried Chicken,35.1383,-90.057976,Fried Chicken Joint
3834,Walker Homes,35.119565,-90.043158,Blue Monkey,35.133301,-90.06105,Bar
3835,Walker Homes,35.119565,-90.043158,Mr. Handy's Blues Hall,35.13965,-90.052286,Music Venue
3836,Walker Homes,35.119565,-90.043158,Cheesecake Corner,35.132729,-90.058545,Dessert Shop
3837,Walker Homes,35.119565,-90.043158,High Cotton Brewing,35.141096,-90.04108,Brewery
3838,Walker Homes,35.119565,-90.043158,Catherine and Mary's,35.138775,-90.055667,Italian Restaurant
3839,Walker Homes,35.119565,-90.043158,Butler Park,35.134783,-90.063123,Park
3840,Walker Homes,35.119565,-90.043158,Onix,35.135291,-90.058313,Lounge
3841,Walker Homes,35.119565,-90.043158,Blues City Cafe,35.140169,-90.053468,Bar
3842,Walker Homes,35.119565,-90.043158,Arcade Restaurant,35.132748,-90.058863,Breakfast Spot
3843,Walker Homes,35.119565,-90.043158,Cafe Pontotoc,35.137684,-90.056562,Tapas Restaurant
3844,Walker Homes,35.119565,-90.043158,Handy Park,35.139737,-90.05134,Park
3845,Walker Homes,35.119565,-90.043158,Hampton Inn & Suites Memphis - Beale Street,35.14023,-90.05211,Hotel
3846,Walker Homes,35.119565,-90.043158,World Famous Beale Street,35.139805,-90.052713,Historic Site
3847,Walker Homes,35.119565,-90.043158,Wet Willie's,35.13951,-90.051211,Cocktail Bar
3848,Walker Homes,35.119565,-90.043158,Dyer's Burgers,35.139459,-90.051465,Burger Joint
3849,Walker Homes,35.119565,-90.043158,Stock & Belle,35.135901,-90.05811,Boutique
3850,Walker Homes,35.119565,-90.043158,The Green Beetle,35.137348,-90.05698,Bar
3851,Walker Homes,35.119565,-90.043158,Trolley Stop Market,35.141255,-90.037497,Vegetarian / Vegan Restaurant
3852,Walker Homes,35.119565,-90.043158,B.B. King's Blues Club,35.139934,-90.053434,Jazz Club
3853,Walker Homes,35.119565,-90.043158,The Vault,35.132959,-90.058005,Bar
3854,Walker Homes,35.119565,-90.043158,Itta Bena,35.139772,-90.053471,American Restaurant
3855,Walker Homes,35.119565,-90.043158,Rum Boogie Café,35.139618,-90.052141,Bar
3856,Walker Homes,35.119565,-90.043158,Fuel Cafe Food Truck,35.131674,-90.060497,Food Truck
3857,Walker Homes,35.119565,-90.043158,South of Beale,35.136631,-90.057613,Bar
3858,Walker Homes,35.119565,-90.043158,The Westin Memphis Beale Street,35.139004,-90.052748,Hotel
3859,Walker Homes,35.119565,-90.043158,Rock'n'Soul Museum,35.138997,-90.052141,History Museum
3860,Walker Homes,35.119565,-90.043158,Statue of Elvis,35.139979,-90.054274,Sculpture Garden
3861,Walker Homes,35.119565,-90.043158,Pearl's Oyster House,35.138047,-90.056551,Seafood Restaurant
3862,Walker Homes,35.119565,-90.043158,"Wayne's Candy Co., Inc.",35.128303,-90.056718,Candy Store
3863,Walker Homes,35.119565,-90.043158,Jerry Lee Lewis Cafe & Honky Tonk,35.139482,-90.050733,Southern / Soul Food Restaurant
3864,Walker Homes,35.119565,-90.043158,Bluff City Coffee,35.133638,-90.059053,Coffee Shop
3865,Walker Homes,35.119565,-90.043158,New Lin's Garden,35.137042,-90.028553,Chinese Restaurant
3866,Walker Homes,35.119565,-90.043158,Rumba Room,35.13787,-90.056662,Bar
3867,Walker Homes,35.119565,-90.043158,New Daisy Theatre,35.139793,-90.050068,Rock Club
3868,Walker Homes,35.119565,-90.043158,Tin Roof Memphis,35.139447,-90.051004,Bar
3869,Walker Homes,35.119565,-90.043158,Halloran Center for Arts Education,35.139666,-90.055364,Theater
3870,Walker Homes,35.119565,-90.043158,Silky O'Sullivan's,35.139458,-90.052115,Bar
3871,Walker Homes,35.119565,-90.043158,Jack Pirtle's Chicken,35.11333,-90.02195,Fast Food Restaurant
3872,Walker Homes,35.119565,-90.043158,Evelyn & Olive,35.141828,-90.039852,Caribbean Restaurant
3873,Walker Homes,35.119565,-90.043158,Bleu Restaurant and Lounge,35.138975,-90.052381,American Restaurant
3874,Walker Homes,35.119565,-90.043158,The Dirty Crow Inn,35.124439,-90.063881,Dive Bar
3875,Walker Homes,35.119565,-90.043158,Withers Collection Museum & Gallery,35.139397,-90.050278,Art Museum
3876,Walker Homes,35.119565,-90.043158,Alfred's on Beale,35.139356,-90.051506,Bar
3877,Walker Homes,35.119565,-90.043158,Church Health Center Wellness,35.136676,-90.025715,Gym
3878,Walker Homes,35.119565,-90.043158,A. Schwab's Dry Goods Store,35.139727,-90.052636,Miscellaneous Shop
3879,Walker Homes,35.119565,-90.043158,Downtown Candle Co.,35.132763,-90.058711,Gift Shop
3880,Walker Homes,35.119565,-90.043158,South Main Trolley Tour,35.133112,-90.058874,Arts & Entertainment
3881,Walker Homes,35.119565,-90.043158,Memphis Music,35.139837,-90.053073,Record Shop
3882,Walker Homes,35.119565,-90.043158,Beale Street Tap Room,35.139767,-90.052342,Bar
3883,Walker Homes,35.119565,-90.043158,Hard Rock Cafe Memphis,35.14016,-90.053699,Theme Restaurant
3884,Walker Homes,35.119565,-90.043158,Starbucks,35.13914,-90.052078,Coffee Shop
3885,Walker Homes,35.119565,-90.043158,Kings Palace Cafe,35.139779,-90.052534,Cajun / Creole Restaurant
3886,Walker Homes,35.119565,-90.043158,Family Dollar,35.124681,-90.055764,Discount Store
3887,Walker Homes,35.119565,-90.043158,De-Javu New Orleans and Vegetarian,35.122153,-90.062051,Vegetarian / Vegan Restaurant
3888,Walker Homes,35.119565,-90.043158,Miss Polly's Soul City Cafe,35.139881,-90.05281,Southern / Soul Food Restaurant
3889,Walker Homes,35.119565,-90.043158,Spindini,35.136167,-90.058154,Italian Restaurant
3890,Walker Homes,35.119565,-90.043158,South Main Sushi & Grill,35.133198,-90.058803,Japanese Restaurant
3891,Walker Homes,35.119565,-90.043158,Dixie Queen,35.114129,-90.021997,Burger Joint
3892,Walker Homes,35.119565,-90.043158,Sache,35.133085,-90.059257,Clothing Store
3893,Walker Homes,35.119565,-90.043158,Captain D's,35.124236,-90.055867,Seafood Restaurant
3894,Walker Homes,35.119565,-90.043158,Jack Robinson Gallery,35.135948,-90.059375,Art Gallery
3895,Walker Homes,35.119565,-90.043158,Subway,35.141012,-90.035914,Sandwich Place
3896,Walker Homes,35.119565,-90.043158,Dollar Tree,35.128585,-90.020309,Discount Store
3897,Walker Homes,35.119565,-90.043158,Bedrock Eats & Sweets,35.137331,-90.057082,Café
3898,Walker Homes,35.119565,-90.043158,Penske Truck Rental,35.140553,-90.036654,Rental Service
3899,Walker Homes,35.119565,-90.043158,409 South Main Gallery,35.135489,-90.058574,Art Gallery
3900,Walker Homes,35.119565,-90.043158,Walgreens,35.115799,-90.020865,Pharmacy
3901,Walker Homes,35.119565,-90.043158,Arby's,35.137568,-90.029137,Fast Food Restaurant
3902,Walker Homes,35.119565,-90.043158,Five Spot,35.132835,-90.059401,American Restaurant
3903,Walker Homes,35.119565,-90.043158,MAPCO Express,35.124038,-90.046464,Convenience Store
3904,Walker Homes,35.119565,-90.043158,Checkers,35.124669,-90.047541,Fast Food Restaurant
3905,Walker Homes,35.119565,-90.043158,Happy Mexican,35.135225,-90.056438,Mexican Restaurant
3906,Walker Homes,35.119565,-90.043158,Loft at the Double J,35.133028,-90.058083,Lounge
3907,Walker Homes,35.119565,-90.043158,Long John Silver's,35.124833,-90.05456,Fast Food Restaurant
3908,Walker Homes,35.119565,-90.043158,BP,35.124036,-90.041699,Gas Station
3909,Walker Homes,35.119565,-90.043158,Cricket Wireless Authorized Retailer,35.114446,-90.021932,Mobile Phone Shop
3910,Walker Homes,35.119565,-90.043158,Redbox,35.137622,-90.028727,Video Store
3911,Walker Homes,35.119565,-90.043158,Memphis Central Station,35.131169,-90.05969,Train Station
3912,Walker Homes,35.119565,-90.043158,Shell,35.115883,-90.054694,Gas Station
3913,Walker Homes,35.119565,-90.043158,Taco Bell,35.124948,-90.054592,Fast Food Restaurant
3914,West Junction,35.067282,-90.095573,T. O. Fuller State Park,35.063549,-90.114455,State / Provincial Park
3915,West Junction,35.067282,-90.095573,Alonzo Weaver Park,35.056069,-90.087241,Park
3916,West Junction,35.067282,-90.095573,Shaun Starbuks,35.053803,-90.105373,Coffee Shop
3917,West Junction,35.067282,-90.095573,?¿,35.053757,-90.105415,Bowling Alley
3918,West Junction,35.067282,-90.095573,Elite Drywall Remodeling Specialist LLC,35.051359,-90.099274,Home Service
3919,West Junction,35.067282,-90.095573,Wonder Bread and Hostess Cakes,35.073623,-90.073499,Bakery
3920,West Junction,35.067282,-90.095573,Living Lands & Waters Barge,35.086141,-90.107026,Boat or Ferry
3921,West Junction,35.067282,-90.095573,Cuttin Edge Barbershop,35.063027,-90.070213,Health & Beauty Service
3922,Westwood,35.029505,-90.092081,Walgreens,35.034784,-90.074572,Pharmacy
3923,Westwood,35.029505,-90.092081,Dollar General,35.027717,-90.104871,Discount Store
3924,Westwood,35.029505,-90.092081,Subway,35.027488,-90.080369,Sandwich Place
3925,Westwood,35.029505,-90.092081,Dixie Queen,35.037632,-90.070605,American Restaurant
3926,Westwood,35.029505,-90.092081,Mapco Mart,35.030975,-90.077339,Convenience Store
3927,Westwood,35.029505,-90.092081,Wendy's,35.039685,-90.068146,Fast Food Restaurant
3928,Westwood,35.029505,-90.092081,Family Dollar,35.03654,-90.070938,Discount Store
3929,Westwood,35.029505,-90.092081,Save-A-Lot,35.02041,-90.088012,Grocery Store
3930,Westwood,35.029505,-90.092081,Equizite Dining,35.024665,-90.09843,Food
3931,Westwood,35.029505,-90.092081,Tippy's,35.035836,-90.099068,Convenience Store
3932,Westwood,35.029505,-90.092081,Kimble's Fish Market,35.021045,-90.08746,Seafood Restaurant
3933,Westwood,35.029505,-90.092081,Dalstrom Park,35.020705,-90.096487,Playground
3934,Westwood,35.029505,-90.092081,3rd Street Flea Market,35.03348,-90.075976,Flea Market
3935,Westwood,35.029505,-90.092081,Save Mart,35.042868,-90.083394,Convenience Store
3936,Westwood,35.029505,-90.092081,Maxi Foods,35.037389,-90.071089,Grocery Store
3937,Westwood,35.029505,-90.092081,Mimi's Nutrition,35.012789,-90.075998,Food
3938,Westwood,35.029505,-90.092081,Taco Bell,35.039532,-90.069504,Fast Food Restaurant
3939,Whitehaven,35.027314,-90.029258,Krispy Kreme Doughnuts,35.032753,-90.024586,Donut Shop
3940,Whitehaven,35.027314,-90.029258,Marlowe's Ribs & Restaurant,35.028983,-90.025563,BBQ Joint
3941,Whitehaven,35.027314,-90.029258,Bud & Hal's Liquor,35.035795,-90.026647,Liquor Store
3942,Whitehaven,35.027314,-90.029258,Elvis Presley Automobile Museum,35.044954,-90.025616,Museum
3943,Whitehaven,35.027314,-90.029258,Elvis' Trophy Room,35.045763,-90.022823,History Museum
3944,Whitehaven,35.027314,-90.029258,Popeyes Louisiana Kitchen,35.022085,-90.024763,Fried Chicken Joint
3945,Whitehaven,35.027314,-90.029258,Graceland,35.04599,-90.027141,Museum
3946,Whitehaven,35.027314,-90.029258,Walgreens,35.035033,-90.024405,Pharmacy
3947,Whitehaven,35.027314,-90.029258,Lenny's Sub Shop,35.036693,-90.025414,Sandwich Place
3948,Whitehaven,35.027314,-90.029258,Planet Fitness (Whitehaven),35.036476,-90.02396,Gym / Fitness Center
3949,Whitehaven,35.027314,-90.029258,Gates of Graceland,35.046081,-90.025483,Historic Site
3950,Whitehaven,35.027314,-90.029258,Lisa Marie,35.046915,-90.025722,Plane
3951,Whitehaven,35.027314,-90.029258,CVS pharmacy,35.035251,-90.02561,Pharmacy
3952,Whitehaven,35.027314,-90.029258,GameStop,35.019929,-90.022015,Video Game Store
3953,Whitehaven,35.027314,-90.029258,Kroger,35.022662,-90.023378,Supermarket
3954,Whitehaven,35.027314,-90.029258,Piccadilly Cafeteria,35.039954,-90.024753,American Restaurant
3955,Whitehaven,35.027314,-90.029258,Jack Pirtle's Chicken,35.029965,-90.025592,American Restaurant
3956,Whitehaven,35.027314,-90.029258,Subway,35.028191,-90.02551,Sandwich Place
3957,Whitehaven,35.027314,-90.029258,Snappy Sacker,35.035071,-90.040722,Convenience Store
3958,Whitehaven,35.027314,-90.029258,Graceland Meditation Garden And Cemetery,35.045388,-90.022964,Historic Site
3959,Whitehaven,35.027314,-90.029258,GNC,35.019014,-90.023024,Supplement Shop
3960,Whitehaven,35.027314,-90.029258,Graceland Harley-Davidson,35.048218,-90.025597,Motorcycle Shop
3961,Whitehaven,35.027314,-90.029258,Finish Line,35.019432,-90.021199,Shoe Store
3962,Whitehaven,35.027314,-90.029258,Baskin-Robbins,35.038641,-90.02474,Ice Cream Shop
3963,Whitehaven,35.027314,-90.029258,Hong Kong Chinese Restaurant,35.040369,-90.024883,Chinese Restaurant
3964,Whitehaven,35.027314,-90.029258,Nike Factory Store,35.036544,-90.027794,Sporting Goods Shop
3965,Whitehaven,35.027314,-90.029258,Redbox,35.03529,-90.025131,Video Store
3966,Whitehaven,35.027314,-90.029258,Dollar General,35.042269,-90.025414,Discount Store
3967,Whitehaven,35.027314,-90.029258,Vernon's Smokehouse,35.04625,-90.02592,BBQ Joint
3968,Whitehaven,35.027314,-90.029258,Best Wings Memphis,35.039022,-90.025534,Wings Joint
3969,Whitehaven,35.027314,-90.029258,Walgreens,35.021419,-90.026248,Pharmacy
3970,Whitehaven,35.027314,-90.029258,Pollard's Bbq,35.02423,-90.024693,BBQ Joint
3971,Whitehaven,35.027314,-90.029258,Wendy's,35.031082,-90.024794,Fast Food Restaurant
3972,Whitehaven,35.027314,-90.029258,Church's Chicken,35.029421,-90.024758,Fried Chicken Joint
3973,Whitehaven,35.027314,-90.029258,Taco Bell,35.030712,-90.024822,Fast Food Restaurant
3974,Whitehaven,35.027314,-90.029258,Gladys' Diner,35.04569,-90.027204,Diner
3975,Whitehaven,35.027314,-90.029258,Dollar General,35.024377,-90.007105,Discount Store
3976,Whitehaven,35.027314,-90.029258,Pizza Hut,35.019982,-90.026043,Pizza Place
3977,Whitehaven,35.027314,-90.029258,Family Dollar,35.036918,-90.026417,Discount Store
3978,Whitehaven,35.027314,-90.029258,Dollar Tree,35.037845,-90.025537,Discount Store
3979,Whitehaven,35.027314,-90.029258,Little Caesars Pizza,35.03616,-90.024403,Pizza Place
3980,Whitehaven,35.027314,-90.029258,Pizza Hut,35.031314,-90.024749,Pizza Place
3981,Whitehaven,35.027314,-90.029258,Captain D's Seafood,35.030404,-90.024695,Fast Food Restaurant
3982,Whitehaven,35.027314,-90.029258,Dollar General,35.005065,-90.025893,Discount Store
3983,Whitehaven,35.027314,-90.029258,Graceland Raquetball Court,35.045425,-90.022873,Historic Site
3984,Whitehaven,35.027314,-90.029258,Subway,35.023333,-90.005556,Sandwich Place
3985,Whitehaven,35.027314,-90.029258,Crumpy's Hot Wings,35.021853,-90.007914,Wings Joint
3986,Whitehaven,35.027314,-90.029258,China Inn Buffet,35.027798,-90.024611,Chinese Restaurant
3987,Whitehaven,35.027314,-90.029258,Dodge's,35.041589,-90.025458,Gas Station
3988,Whitehaven,35.027314,-90.029258,Macy's,35.019526,-90.02012,Department Store
3989,Whitehaven,35.027314,-90.029258,EP's Bar and Grill,35.049283,-90.023418,American Restaurant
3990,Whitehaven,35.027314,-90.029258,McDonald's,35.020533,-90.00792,Fast Food Restaurant
3991,Whitehaven,35.027314,-90.029258,Sincerely Elvis,35.045726,-90.025601,Museum
3992,Whitehaven,35.027314,-90.029258,Shell,35.023848,-90.007194,Gas Station
3993,Whitehaven,35.027314,-90.029258,Pop's Grocery & Deli,35.021187,-90.042484,Grocery Store
3994,Whitehaven,35.027314,-90.029258,Nail Plus Day Spa,35.041276,-90.024698,Spa
3995,Whitehaven,35.027314,-90.029258,Williams Park,35.042159,-90.03493,Park
3996,Whitehaven,35.027314,-90.029258,Rock And Roll Cafe,35.04314,-90.025706,Restaurant
3997,Whitehaven,35.027314,-90.029258,Days Inn Memphis at Graceland,35.04393,-90.025876,Hotel
3998,Whitehaven,35.027314,-90.029258,Maclin Candy Company,35.020807,-90.049322,Dessert Shop
3999,Whitehaven,35.027314,-90.029258,Graceland Gift Shop,35.046072,-90.025477,Gift Shop
4000,Whitehaven,35.027314,-90.029258,Bonus Room Graceland Tour,35.046089,-90.022789,Museum
4001,Whitehaven,35.027314,-90.029258,Elvis Lives,35.047786,-90.025483,Theme Park Ride / Attraction
4002,Whitehaven,35.027314,-90.029258,68 Special Museum,35.048043,-90.025811,History Museum
4003,Whitehaven,35.027314,-90.029258,Everything Elvis Gift Shop,35.048231,-90.02593,Clothing Store
4004,Whitehaven,35.027314,-90.029258,Elvis Fashion King Exhibit,35.048232,-90.02562,Exhibit
4005,Whitehaven,35.027314,-90.029258,Graceland RV Park & Campground,35.048605,-90.028303,RV Park
4006,Whitehaven,35.027314,-90.029258,The Links at Whitehaven Golf Course,35.007493,-90.039966,Golf Course
4007,Bethel Grove,35.176478,-89.9612,Hollywood Feed,35.169557,-89.962742,Pet Store
4008,Bethel Grove,35.176478,-89.9612,McDonald's,35.165139,-89.953189,Fast Food Restaurant
4009,Bethel Grove,35.176478,-89.9612,Dollar General,35.195228,-89.949681,Discount Store
4010,Bethel Grove,35.176478,-89.9612,Sweden Kream,35.172056,-89.941887,Burger Joint
4011,Bethel Grove,35.176478,-89.9612,Save-A-Lot,35.165713,-89.952156,Grocery Store
4012,Bethel Grove,35.176478,-89.9612,Church's Chicken,35.175084,-89.9804,Fried Chicken Joint
4013,Bethel Grove,35.176478,-89.9612,louie and sue super market,35.174565,-89.961233,Grocery Store
4014,Bethel Grove,35.176478,-89.9612,Checkers,35.164502,-89.952671,Fast Food Restaurant
4015,Bethel Grove,35.176478,-89.9612,Walgreens,35.15744,-89.975538,Pharmacy
4016,Bethel Grove,35.176478,-89.9612,Douglass Park,35.176837,-89.951021,Park
4017,Bethel Grove,35.176478,-89.9612,Jack Pirtle's Chicken,35.158311,-89.975152,Fried Chicken Joint
4018,Bethel Grove,35.176478,-89.9612,Train Yard,35.172334,-89.950619,Train Station
4019,Bethel Grove,35.176478,-89.9612,Platinum Clippers,35.174528,-89.974595,Salon / Barbershop
4020,Bethel Grove,35.176478,-89.9612,Hollywood Community Center,35.178858,-89.97474,Gym
4021,Bethel Grove,35.176478,-89.9612,Hollywood Fish & Deli,35.17388,-89.975703,Fish Market
4022,Bethel Grove,35.176478,-89.9612,KFC,35.158237,-89.976265,Fried Chicken Joint
4023,Bethel Grove,35.176478,-89.9612,MAPCO Mart,35.17829,-89.936632,Convenience Store
4024,Bethel Grove,35.176478,-89.9612,El 7 Mares,35.177642,-89.937387,Mexican Restaurant
4025,Bethel Grove,35.176478,-89.9612,Marie and Mable's Restaurant,35.166553,-89.983782,Food
4026,Capleville,35.020648,-89.897866,Williams-Sonoma Distrib.,35.02896,-89.90914,Kitchen Supply Store
4027,Capleville,35.020648,-89.897866,Lenny's Sub Shop,35.020079,-89.875101,Sandwich Place
4028,Capleville,35.020648,-89.897866,Subway,35.019677,-89.898364,Sandwich Place
4029,Capleville,35.020648,-89.897866,Arby's,35.018466,-89.89754,Fast Food Restaurant
4030,Capleville,35.020648,-89.897866,Church's Chicken,35.020631,-89.899471,Fried Chicken Joint
4031,Capleville,35.020648,-89.897866,Pilot Travel Center,35.019719,-89.898331,Gas Station
4032,Capleville,35.020648,-89.897866,Shell,35.02025,-89.903967,Gas Station
4033,Capleville,35.020648,-89.897866,Apria Healthcare,35.021549,-89.902807,Medical Supply Store
4034,Capleville,35.020648,-89.897866,Nike Employee Store,35.017946,-89.888584,Sporting Goods Shop
4035,Capleville,35.020648,-89.897866,"Archer's Auto Care, Inc.",35.02678,-89.88271,Automotive Shop
4036,Capleville,35.020648,-89.897866,Easy-Way Distribution Center,35.020442,-89.880506,Grocery Store
4037,Capleville,35.020648,-89.897866,Shred-it,35.04144,-89.89129,Business Service
4038,Castalia,35.100002,-89.994867,Cooper-Young Historic District,35.1203,-89.99119,Neighborhood
4039,Castalia,35.100002,-89.994867,Alchemy Memphis,35.120021,-89.990993,Cocktail Bar
4040,Castalia,35.100002,-89.994867,Goner Records,35.119679,-89.990363,Record Shop
4041,Castalia,35.100002,-89.994867,Beauty Shop Restaurant,35.119413,-89.991015,New American Restaurant
4042,Castalia,35.100002,-89.994867,Cooper-Young Community Farmers Market,35.118188,-89.990539,Farmers Market
4043,Castalia,35.100002,-89.994867,Soul Fish,35.1222,-89.99058,Seafood Restaurant
4044,Castalia,35.100002,-89.994867,Young Avenue Deli,35.119444,-89.991494,Bar
4045,Castalia,35.100002,-89.994867,Hammer & Ale,35.120418,-89.991134,Beer Bar
4046,Castalia,35.100002,-89.994867,The Wing Factory Memphis,35.108438,-89.98686,Wings Joint
4047,Castalia,35.100002,-89.994867,Mulan Asian Bistro - Young Ave,35.119574,-89.991054,Chinese Restaurant
4048,Castalia,35.100002,-89.994867,Memphis Drum Shop,35.121838,-89.99082,Music Store
4049,Castalia,35.100002,-89.994867,Payne's Bar-B-Q,35.118239,-90.003082,BBQ Joint
4050,Castalia,35.100002,-89.994867,Celtic Crossing,35.12091,-89.991138,Bar
4051,Castalia,35.100002,-89.994867,A&R Barbeque,35.09598,-90.017785,BBQ Joint
4052,Castalia,35.100002,-89.994867,Java Cabana,35.119673,-89.989964,Café
4053,Castalia,35.100002,-89.994867,Stone Soup Cafe & Market,35.118499,-89.991336,Café
4054,Castalia,35.100002,-89.994867,Dollar General,35.100564,-89.987524,Discount Store
4055,Castalia,35.100002,-89.994867,Strano - Sicilian Kitchen & Bar,35.119796,-89.99073,Italian Restaurant
4056,Castalia,35.100002,-89.994867,Imagine Vegan Cafe,35.11966,-89.990179,Vegetarian / Vegan Restaurant
4057,Castalia,35.100002,-89.994867,Sweet Grass Next Door,35.120058,-89.991267,Bar
4058,Castalia,35.100002,-89.994867,Tsunami,35.120488,-89.990919,Seafood Restaurant
4059,Castalia,35.100002,-89.994867,Burke's Books,35.120154,-89.990901,Bookstore
4060,Castalia,35.100002,-89.994867,Dollar General,35.107247,-89.988051,Discount Store
4061,Castalia,35.100002,-89.994867,Bar DKDC,35.119519,-89.991004,Bar
4062,Castalia,35.100002,-89.994867,Sweet Grass,35.120074,-89.991208,American Restaurant
4063,Castalia,35.100002,-89.994867,Subway,35.098138,-89.973697,Sandwich Place
4064,Castalia,35.100002,-89.994867,Makeda's Homemade Butter Cookies,35.080706,-89.984935,Bakery
4065,Castalia,35.100002,-89.994867,Walgreens,35.105282,-89.986338,Pharmacy
4066,Castalia,35.100002,-89.994867,Dollar Tree,35.11835,-89.985039,Discount Store
4067,Castalia,35.100002,-89.994867,McDonald's,35.105258,-89.984569,Fast Food Restaurant
4068,Castalia,35.100002,-89.994867,House of Mews,35.120139,-89.991113,Pet Store
4069,Castalia,35.100002,-89.994867,Subway,35.079861,-89.985105,Sandwich Place
4070,Castalia,35.100002,-89.994867,Church's Chicken,35.079453,-89.985201,Fried Chicken Joint
4071,Castalia,35.100002,-89.994867,Shell,35.079846,-89.984622,Gas Station
4072,Castalia,35.100002,-89.994867,Dixie Queen,35.0792,-89.984577,Burger Joint
4073,Castalia,35.100002,-89.994867,Crumpy's Hot Wings,35.117592,-90.002015,Wings Joint
4074,Castalia,35.100002,-89.994867,Wing Factory @ Midtown,35.117565,-90.00212,Fried Chicken Joint
4075,Castalia,35.100002,-89.994867,Glenview Park,35.11555,-90.00947,Park
4076,Castalia,35.100002,-89.994867,Stuck By Train,35.116011,-90.011483,Train Station
4077,Castalia,35.100002,-89.994867,Bellevue Liquor Store,35.103955,-90.020376,Liquor Store
4078,Castalia,35.100002,-89.994867,Memphis Grizzlies Athletic Center,35.078561,-89.99385,Basketball Court
4079,Castalia,35.100002,-89.994867,Grizzly Center,35.07876,-89.999698,Basketball Court
4080,Cherokee,35.091935,-89.957336,ALDI,35.09094,-89.967378,Grocery Store
4081,Cherokee,35.091935,-89.957336,Derae Ethiopian Restaurant,35.106302,-89.94638,Ethiopian Restaurant
4082,Cherokee,35.091935,-89.957336,Cook Out,35.110836,-89.946242,Burger Joint
4083,Cherokee,35.091935,-89.957336,Dollar General,35.088586,-89.965348,Discount Store
4084,Cherokee,35.091935,-89.957336,Model Nail Spa,35.0974,-89.930729,Shop & Service
4085,Cherokee,35.091935,-89.957336,Jack Pirtles,35.109451,-89.946498,Fried Chicken Joint
4086,Cherokee,35.091935,-89.957336,Family Dollar,35.089295,-89.964824,Discount Store
4087,Cherokee,35.091935,-89.957336,Subway,35.098138,-89.973697,Sandwich Place
4088,Cherokee,35.091935,-89.957336,Dollar Tree,35.088744,-89.963085,Discount Store
4089,Cherokee,35.091935,-89.957336,U-Haul Moving & Storage at Lamar Ave,35.086108,-89.961728,Storage Facility
4090,Cherokee,35.091935,-89.957336,Subway,35.075099,-89.95071,Sandwich Place
4091,Cherokee,35.091935,-89.957336,Walgreens,35.098937,-89.931745,Pharmacy
4092,Cherokee,35.091935,-89.957336,Yum's,35.11027,-89.945807,Asian Restaurant
4093,Cherokee,35.091935,-89.957336,Family Dollar,35.107728,-89.963211,Discount Store
4094,Cherokee,35.091935,-89.957336,Prescott Express,35.084669,-89.952622,Convenience Store
4095,Cherokee,35.091935,-89.957336,CVS pharmacy,35.108288,-89.945679,Pharmacy
4096,Cherokee,35.091935,-89.957336,Baskin-Robbins,35.078444,-89.967996,Ice Cream Shop
4097,Cherokee,35.091935,-89.957336,The Grille,35.085245,-89.96176,Fast Food Restaurant
4098,Cherokee,35.091935,-89.957336,Dollar General,35.095643,-89.93081,Discount Store
4099,Cherokee,35.091935,-89.957336,Family Dollar,35.098626,-89.970464,Discount Store
4100,Cherokee,35.091935,-89.957336,Redbox,35.107885,-89.945495,Video Store
4101,Cherokee,35.091935,-89.957336,Church's Chicken,35.107625,-89.963708,Fried Chicken Joint
